Nome,Estilo,Padrao,Score,Pronuncia,Memorizacao,Comprimento,Sonoridade,Originalidade,EstiloScore,GitHub,.com,.com.br,.io,.dev,.app,npm,DockerHub
Altium,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altiun,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altiur,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altiver,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altivi,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altivo,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altiya,Latin Modern,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Altiyn,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluan,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluar,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluara,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluas,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluel,Scandinavian,prefix+middle+suffix,81,20,19,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluma,Invented Word,blend,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluna,Invented Word,blend,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alura,Invented Word,blend,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluva,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluver,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluxa,Invented Word,blend,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aluza,Scandinavian,prefix+middle+suffix,81,20,19,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvel,Minimal,prefix+middle,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvelana,Invented Word,blend,81,20,18,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvelara,Invented Word,blend,81,20,18,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvelasa,Invented Word,blend,81,20,18,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvelena,Invented Word,blend,81,20,18,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvien,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvior,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvios,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvitrue,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviua,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvium,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviur,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviver,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvivo,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviya,Scandinavian,prefix+middle+suffix,81,20,20,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alviyn,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoa,Scandinavian,prefix+middle+suffix,81,20,19,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoen,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoia,Scandinavian,prefix+middle+suffix,81,20,20,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvois,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvotrue,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoua,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvour,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvover,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvovi,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoya,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alvoyn,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxae,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxaia,Scandinavian,prefix+middle+suffix,81,20,19,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxaio,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxan,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxar,Scandinavian,prefix+middle+suffix,81,20,19,13,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxas,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxea,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeana,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeasa,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeia,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxel,Scandinavian,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeor,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeur,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxever,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxevi,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxevo,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeya,Scandinavian,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alxeyn,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenan,Scandinavian,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzene,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenio,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenor,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenur,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenvera,Invented Word,blend,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenvi,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenvo,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzenyn,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzia,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziara,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzien,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzior,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzios,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzitrue,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziua,Latin Modern,prefix+middle+suffix,81,20,20,15,17,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzium,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziun,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziur,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziver,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alzivo,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Alziyn,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranas,Latin Modern,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranasa,Invented Word,blend,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranel,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranena,Invented Word,blend,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arania,Scandinavian,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranio,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranisa,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranixa,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranun,Scandinavian,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranuna,Invented Word,blend,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranura,Invented Word,blend,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranvi,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranvo,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranxa,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aranyna,Invented Word,blend,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Araven,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravera,Invented Word,blend,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravio,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravora,Invented Word,blend,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravua,Scandinavian,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravuna,Invented Word,blend,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravura,Invented Word,blend,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravyn,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Aravza,Scandinavian,prefix+middle+suffix,81,20,19,15,20,13,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelen,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelio,Scandinavian,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelun,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelvi,Scandinavian,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelvo,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcelyn,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arcorar,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardia,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardiel,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardien,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardios,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardium,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardiun,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardivi,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardivo,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardiya,Latin Modern,prefix+middle+suffix,81,20,20,15,17,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Ardiyn,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arean,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Areas,Latin Modern,prefix+middle+suffix,81,20,19,13,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelen,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelio,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelis,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelix,Latin Modern,prefix+middle+suffix,81,20,17,15,20,14,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelos,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelum,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelun,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelvi,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
Arelvo,Latin Modern,prefix+middle+suffix,81,20,17,15,20,15,10,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN,TAKEN
